史料名,項目番号,題,差出(著述者)・報告者,人物像,人物像２,年,月,日,記述場所,記述番号,記述内容,年,月,日,時刻,記述の性質,被害種別,被害場所,緯度,経度,備考,震度
『甲子夜話』続編四十九,2,(大木三七郎書状),大木三七郎,京都詰御普請役,武家,1830,7,4,寺町役宅？,8,今暁方より少々雨有之候得共、未鳴止不申恐候義に御坐候。,1830,7,4,暁,報告,鳴動,×,×,×,,
『甲子夜話』続編四十九,2,(大木三七郎書状),大木三七郎,京都詰御普請役,武家,1830,7,4,寺町役宅？,9,禁裏庭上、其外御城外町に而も、大地壱、弐寸より三、四寸位迄割候場所有之、扨々大変之義に御坐候。文政十三寅年七月四日　　右京都詰御普請役大木三七郎より申越候由,1830,×,×,×,報告,地割・崩壊,禁裏御所,35.024997,135.762327,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,1,これを見て、勿体なきことながら、平安城とさへ申奉るにヽこの如き体なるは、近頃伊勢の太麻四方に降りたると云こと、祥瑞なりとて数十万人の彼地に群詣せしも験しなきにや。澆季の世風、神仏の冥理も尽果たるかと恐み懼て、半信半疑なりしが、其後浪華の邸に留守として置し家臣〔蒲生某〕の、壱岐流人の官事に就き、京尹の所に抵り、三条柳馬場なる予が臣栗林某の宅に寓せしに、計らず此変に遭て、江都に云遣はせし消息あり。予これを観て始て信じ且つ駭く。廼茲に筆を下す。,1830,×,×,×,言説,情報,×,×,×,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,2,七月二日少々曇日和、タ七ッ時頃座敷に而覚兵衛両人咄致居候処、風与鉄砲之音致し、家を持上げ下たに落し候心持に而、一とゆすり震り候故、両人是は地震に而可有之哉と申居候処、直様北之方より大神鳴歟石火矢之音地中に響き来り、直に大地震と相成、家の内土煙を立て鴨居等も振落し、壁は悉く震り崩し、何分座敷え被居不申、思はず庭え飛下り、植木之松之枝えしがみ付居候処、庭之前え有之土蔵半分崩落ち、椽先え有之候大石灯籠震崩し、大石之手水鉢脇え持直し、其震動鳴渡る事難述言語大体たばこ四五服、呑候間右之通に而、何れも夢中、暫して漸く鎮り、其時家内目と目を見合せ小声に而、是は大変と申居候内、又々雷鳴之如く響き来り、直様震り出し、夫よりは始終震り詰め、尤煙草一、二吸位宛之間置申候。,1830,7,2,七,体験,震動,三条柳馬場,35.008636,135.76399,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,3,何れも泣やら念仏やら迚も助り不申迚、覚悟を極候風情、扨庭え居候而も如何様之変歟可有之哉 何れ小屋根之下可然迚、皆々茶室えはいり居候得共、是も後ろの方え隣家之土蔵有之、若哉崩れ掛り候而は夫迄と何れも懸念、其後は矢張座敷之方二階も無之に付可然迚、勝手之方畳悉く揚げ、片々に拾五畳位づゝ重ね、其上に長持棒様之物弐、三本並べ置、其下たにはいり、夜明し打臥不申、,1830,7,2,七,体験,対応,三条柳馬場,35.008636,135.76399,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,4,翌日も同様震動する事絶間なく、始終石火矢か神鳴かと申立候地中に響き渡り、物凄き事無譬方、今一つ初め之如き大地震致候得ば、忽洛中将棊倒しに敷殺さるゝに無相違迚、家内之者は愁歎しきりなり。,1830,7,3,×,体験,余震,×,×,×,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,5,然る処、夜半頃より少し間遠に相成、翌三日、四日昼夜同様。尤次第に大震りは稀に相成候得共、鳴渡る事同様也。,1830,7,×,×,体験,余震,×,×,×,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,6,三日朝よりは、町家一統市中之真中に畳を敷、雨覆を椿、其中え家内不残昼夜共に住居、不寝番同様致し居候。,1830,×,3,×,報告,対応,×,×,×,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,7,諸所家潰れ、即死も余程有之、怪我人は夥敷由。翌朝、覚兵衛居宅之前を、駕或は釣台に乗せ、又は脊負候而療治え連行候由。,1830,×,4,×,体験,人的被害(死亡),×,×,×,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,8,扨又四条下る所、松原と申辺には、三日之夕火柱落候旨に而、京中大火と申触し、何れも火事装東致し、出火を相待居、扨又家内不残外え出居候事故、明き家同前。夫ゆへ盗人屋根伝ひに俳個致し候と風聞。因て盗賊用心火之用心に而、六日迄都合五日之間は、騒々敷難尽筆紙候。,1830,×,3,×,報告,風聞,壬生松原町？,35.000099,135.740767,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,9,右大震之節、四条河原え参り候はゞ、茶店斗にて、両川端え外家も無之、勿論大木迚も無之事に付、可然とも申談候得共、若哉地面割れ、焼け土か洪水に而も吹出候而、怪我等致候而は却而外聞悪敷可有之迚、相止め候処、則右川端辺余程割れ候所有之候由,1830,×,×,×,伝聞,地割・崩壊,四条河原町,35.003759,135.7693,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,10,清水辺は以之外痛み、地面開ざき、名滝杯も損候由に御坐候。,1830,×,×,×,伝聞,地割・崩壊,清水寺,34.994997,135.785158,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,11,伏見辺も同様、淀より下もは次第に軽く、格別之義無之候。,1830,×,×,×,報告,比較,伏見,34.932052,135.760932,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,12,大地震之節、淀より上に川船登り居候処、俄に川水屏風之如く建て切り来り、船ぐる??と廻し、其後芦之内よりだ大造之音に而土煙吹出候旨に御坐候。,1830,×,×,×,伝聞,地割・崩壊,淀,34.903337,135.718446,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,13,御所、二条御城杯は不怪御破損に御坐候。,1830,×,×,×,報告,建物被害,禁裏御所,35.024997,135.762327,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,14,御所司代御屋敷、町奉行所等勿論大損し、是より十年不致候而は元之京都には相成不申と申風聞に御坐候。,1830,×,×,×,報告,風聞,所司代屋敷,35.016571,135.749753,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,15,只今に相止み不申由、何れ何方か焼出し不申候而は鎮り申間敷旨に御坐候。,1830,×,×,×,伝聞,風聞,×,×,×,,
『甲子夜話』続編四十九,3,（蒲生某書状）,蒲生某,平戸藩士,武家,×,×,×,三条柳馬場,16,扨々珍敷事に御坐候。此段荒々認人候。已上。,1830,×,×,×,報告,情報,×,×,×,,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,1,この後八月の始め、林子隠荘を訪はる。話説地動のことに及ぶ。林子廼懐中より京屋鋪家臣の文写とて出し示す。且曰ふ。これを視れば京地も処々により軽重ありしならんと　林子の京家鋪は錦小路に在りと云。,1830,×,×,×,言説,震動,×,×,×,林 述斎　（林 ?宇の父）か？,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,2,当七月二日申之刻頃、京都大地震に而御坐候処、御所辺并二条御城辺、上京、下京共、殊之外所々破損に而御坐候。怪我人多分御坐候趣并死人等も俄の事に御座候故有御坐候由、風説に而御坐候。誠前代未聞の事に而御坐候。,1830,×,×,×,報告,全般,×,×,×,,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,3,右二日申の刻、両度大地震に而御坐候処、夫より次第に減じ候得共、其節は昼夜暫時度々震動仕候。今日迄も未だ昼夜何時共限り不申地震に而御坐候。併次第に軽く相成申候得共、今に相止み不申、何角不平の心得に而困人申候義に而御坐候。此五、六日前より、地震は追々少く相成申候得共、雨に相成、今日も相続き降り申候事に而、湿等に相成可申哉と、作方の所不安心仕候。何分此節は時候不揃に而御坐候。何卒此上泰平を奉祈候義に而御坐候。,1830,×,×,×,報告,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,4,右に付、京御屋敷所々大破損仕候。表御門石、扣柱両方共右地震に而ゆり折れ申候程之義に而、一体是迄追々御破損に向ひ御坐候処故、此度之仕合尚々痛強損申候。併御門、御高塀等相倒れ申候義は無御坐候。御玄関始、所々敷居、鴨居仕組等もはづれ、其外壁瓦等も損申候。円之丞所持仕候添土蔵もゆり崩れ仕舞心配仕候。御屋敷建物の義、右二日後今一応同様之地震等出来仕候得ば、建物相続無覚束、旁以心配仕候処,1830,×,×,×,報告,建物被害,錦小路,35.004998,135.76385,,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,5,三日、二之瀬村より今江惣七、松本平馬并役人見舞旁罷出候に付、村人足之義申談置候処、同四日、五日人足差越呉候に付、当座之取片付け并此上損不申候様之用意、仮柱夫々取扱仕置申候義に而御坐候。此度之儀に付、二之瀬村其外村方伺出候者も御坐候。右に付、取扱方并京御屋敷臨時御失却之次第重便に委細奉申上候間、此段御承知可被下候,1830,×,×,×,報告,対応,二ノ瀬村,35.099231,135.762906,,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,6,併京御屋敷内、怪我人等は無御坐候。此段奉申上候。,1830,×,×,×,報告,無事,錦小路,35.004998,135.76385,,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,7,一、二之瀬村義、同様右地震に御坐候得共、当地程には無御座候趣、祝園、山本両村辺も二之瀬同様之次第に相聞え申候。,1830,×,×,×,報告,比較,二ノ瀬村,35.099231,135.762906,祝園村・鞍馬二ノ瀬村は林家の知行地,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,8,二之瀬村御堂御安泰、恐悦至極に奉存候。,1830,×,×,×,報告,建物被害,二ノ瀬村,35.099231,135.762906,,
『甲子夜話』続編四十九,4,（林子京家鋪家臣書状写）,林子京家鋪家臣,林子京家鋪家臣,武家,1830,7,21,錦小路,9,且今江惣七より申出候は、大地震に御坐候付、三哀堂之角之所少し損并御入口〆り戸も損相見え申候との噂に御坐候。右は少分の義に而御坐候得共、追而御修覆、惣七より申出候節、尚亦取調御伺可奉申上候。此段御間置可被下候。此下之条々別事故、略之。　　　寅七月廿一日 松本円之丞　太田与右衛門殿　内田聞多殿　味岡競殿,1830,×,×,×,報告,建物被害,二ノ瀬村？,35.099231,135.762906,,
『甲子夜話』続編四十九,5,（静山考察）,松浦静山,平戸藩第9代藩主,武家,×,×,×,江戸本所？,1,林子又日ふ。或人の京状に、近頃有馬山火を発すと。有馬は摂州京師と遠からず、若くは是の為に硫黄の気発動に因りしか。さすれば前条御普請役の書状に、浅間山焼にてもとあるは、浅間は有馬の書誤なるかと。予按るに、有馬山は有馬郡に在り。有馬郡は摂州の西方、京城の地は山州の愛宕郡、中央とすべし。大抵相距ること十四、五里程なるべけれど、地脉の通へる所あるにや、丹波も地震強く、又其内に震せざる所もありと聞く。これも皆地脉の貫通あるなるべし・浪華は浪花より有馬に到て十里震すること無き、同国にて不審のやうなれども、地脉の通はざる故なるべし。地図に因て看ても、浪華は淀河を阻て別に一処となり、河州に接せり。是等のこと、尚其詳を得て考る所あるべし。,1830,×,×,×,推測,所感,×,×,×,,
『甲子夜話』続編四十九,5,（静山考察）,松浦静山,平戸藩第9代藩主,武家,×,×,×,江戸本所？,2,林子の書状に、京震の事所々の文通を書あつめ候もの、子弟どもうつし置候冊、例之冊へ御移記有之為さし上申候。尤原本写あしく、甚よめがたく、其まゝに写候事之由に御ざ候。　　　　　　　　　　八　十九,1830,×,×,×,言説,情報,×,×,×,,
『甲子夜話』続編四十九,6,町奉行松平氏書状写,松平伊勢守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所?,1,追啓。去る二日、御修覆所小屋場為見廻直に罷出可申と存候処、門ゆがみ一向明不申、カケヤにて打明け漸々出候仕合、誠に前代未聞の仕合に而御坐候。右之通損じ有之に、俄に伯耆殿御城入に而御見分有之、六ツ之御太鼓は四ツ時過迄打延し、二日之晩は一向伏り不申、余程之珍事と存候。以上。,1830,7,2,×,報告,建物被害,西町奉行所,35.012723,135.743916,「宝暦現来集」にも所収,
